Index Doc1,Index Doc2,Sentence Doc1,Sentence Doc2,Similarity_TF,Similarity_Sem
5,7,"Key consideration 5: For the purpose of meeting its minimum liquid resource requirement, an FMI’s qualifying liquid resources in each currency include cash at the central bank of issue and at creditworthy commercial banks, committed lines of credit, committed foreign exchange swaps, and committed repos, as well as highly marketable collateral held in custody and investments that are readily available and convertible into cash with prearranged and highly reliable funding arrangements, even in extreme but plausible market conditions; If an FMI has access to routine credit at the central bank of issue, the FMI may count such access as part of the minimum requirement to the extent it has collateral that is eligible for pledging to (or for conducting other appropriate forms of transactions with) the relevant central bank; All such resources should be available when needed.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.2777239805798513,0.81171364
5,8,"Key consideration 5: For the purpose of meeting its minimum liquid resource requirement, an FMI’s qualifying liquid resources in each currency include cash at the central bank of issue and at creditworthy commercial banks, committed lines of credit, committed foreign exchange swaps, and committed repos, as well as highly marketable collateral held in custody and investments that are readily available and convertible into cash with prearranged and highly reliable funding arrangements, even in extreme but plausible market conditions; If an FMI has access to routine credit at the central bank of issue, the FMI may count such access as part of the minimum requirement to the extent it has collateral that is eligible for pledging to (or for conducting other appropriate forms of transactions with) the relevant central bank; All such resources should be available when needed.","Proposed Rule 17Ad-22(e)(7)(vii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
performing an annual or more frequent conforming model validation of its liquidity risk
models.",0.08428207317370973,0.78251976
5,10,"Key consideration 5: For the purpose of meeting its minimum liquid resource requirement, an FMI’s qualifying liquid resources in each currency include cash at the central bank of issue and at creditworthy commercial banks, committed lines of credit, committed foreign exchange swaps, and committed repos, as well as highly marketable collateral held in custody and investments that are readily available and convertible into cash with prearranged and highly reliable funding arrangements, even in extreme but plausible market conditions; If an FMI has access to routine credit at the central bank of issue, the FMI may count such access as part of the minimum requirement to the extent it has collateral that is eligible for pledging to (or for conducting other appropriate forms of transactions with) the relevant central bank; All such resources should be available when needed.","Proposed Rule 17Ad-22(e)(7)(ix) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to describe
its process for replenishing any liquid resources that it may employ during a stress event.",0.09926211363826362,0.7644328
5,11,"Key consideration 5: For the purpose of meeting its minimum liquid resource requirement, an FMI’s qualifying liquid resources in each currency include cash at the central bank of issue and at creditworthy commercial banks, committed lines of credit, committed foreign exchange swaps, and committed repos, as well as highly marketable collateral held in custody and investments that are readily available and convertible into cash with prearranged and highly reliable funding arrangements, even in extreme but plausible market conditions; If an FMI has access to routine credit at the central bank of issue, the FMI may count such access as part of the minimum requirement to the extent it has collateral that is eligible for pledging to (or for conducting other appropriate forms of transactions with) the relevant central bank; All such resources should be available when needed.","Finally, proposed Rule 17Ad-22(e)(7)(x) would require a covered clearing agency to
establish, implement, maintain and enforce written policies and procedures reasonably designed
to ensure that it, at least once a year, evaluates the feasibility of maintaining sufficient liquid
resources at a minimum in all relevant currencies to effect same-day and, where appropriate,
intraday and multiday settlement of payment obligations with a high degree of confidence under
a wide range of foreseeable stress scenarios that includes, but is not limited to, the default of the
two participant families that would potentially cause the largest aggregate payment obligation for
the covered clearing agency in extreme but plausible market conditions if the covered clearing
agency provides CCP services and is either systemically important in multiple jurisdictions or a
clearing agency involved in activities with a more complex risk profile",0.2678869281845311,0.38822797
6,0,"Key consideration 6: An FMI may supplement its qualifying liquid resources with other forms of liquid resources; If the FMI does so, then these liquid resources should be in the form of assets that are likely to be saleable or acceptable as collateral for lines of credit, swaps, or repos on an ad hoc basis following a default, even if this cannot be reliably prearranged or guaranteed in extreme market conditions; Even if an FMI does not have access to routine central bank credit, it should still take account of what collateral is typically accepted by the relevant central bank, as such assets may be more likely to be liquid in stressed circumstances; An FMI should not assume the availability of emergency central bank credit as a part of its liquidity plan.","As proposed, Rule 17Ad-22(e)(7) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to
effectively measure, monitor, and manage the liquidity risk that arises in or is borne by it, by
meeting, at a minimum, the ten requirements specified in the rule.",0.11841877651022145,0.78006846
6,1,"Key consideration 6: An FMI may supplement its qualifying liquid resources with other forms of liquid resources; If the FMI does so, then these liquid resources should be in the form of assets that are likely to be saleable or acceptable as collateral for lines of credit, swaps, or repos on an ad hoc basis following a default, even if this cannot be reliably prearranged or guaranteed in extreme market conditions; Even if an FMI does not have access to routine central bank credit, it should still take account of what collateral is typically accepted by the relevant central bank, as such assets may be more likely to be liquid in stressed circumstances; An FMI should not assume the availability of emergency central bank credit as a part of its liquidity plan.","Proposed Rule 17Ad-22(e)(7)(i) would require that a covered clearing agency’s policies
and procedures be reasonably designed to ensure that it maintains sufficient liquid resources in
all relevant currencies to effect same-day and, where appropriate, intraday and multiday
settlement of payment obligations with a high degree of confidence under a wide range of
potential stress scenarios that includes the default of the participant family that would generate
the largest aggregate payment obligation for it in extreme but plausible market conditions.",0.18423901254484581,0.7356505
6,3,"Key consideration 6: An FMI may supplement its qualifying liquid resources with other forms of liquid resources; If the FMI does so, then these liquid resources should be in the form of assets that are likely to be saleable or acceptable as collateral for lines of credit, swaps, or repos on an ad hoc basis following a default, even if this cannot be reliably prearranged or guaranteed in extreme market conditions; Even if an FMI does not have access to routine central bank credit, it should still take account of what collateral is typically accepted by the relevant central bank, as such assets may be more likely to be liquid in stressed circumstances; An FMI should not assume the availability of emergency central bank credit as a part of its liquidity plan.","The Commission also proposed Rule 17Ad-22(a)(15)
to define “qualifying liquid resources,” which would include three types of assets, in each
relevant currency:
• cash held either at the central bank of issue or at creditworthy commercial banks;
• assets that are readily available and convertible into cash through either:
o prearranged funding arrangements without material adverse change limitations,
such as committed lines of credit, foreign exchange swaps, and repurchase
agreements, or
o other prearranged funding arrangements determined to be highly reliable even in
extreme but plausible market conditions by the board of directors of the covered
clearing agency following a review conducted for this purpose not less than
annually; and
• other assets that are readily available and eligible for pledging to (or conducting other
appropriate forms of transactions with) a relevant central bank, if the covered clearing
agency has access to routine credit at such central bank.",0.39651516484365307,0.48027575
6,5,"Key consideration 6: An FMI may supplement its qualifying liquid resources with other forms of liquid resources; If the FMI does so, then these liquid resources should be in the form of assets that are likely to be saleable or acceptable as collateral for lines of credit, swaps, or repos on an ad hoc basis following a default, even if this cannot be reliably prearranged or guaranteed in extreme market conditions; Even if an FMI does not have access to routine central bank credit, it should still take account of what collateral is typically accepted by the relevant central bank, as such assets may be more likely to be liquid in stressed circumstances; An FMI should not assume the availability of emergency central bank credit as a part of its liquidity plan.","Proposed Rule 17Ad-22(e)(7)(iv) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it undertakes due diligence to confirm that it has a reasonable basis to believe each of its liquidity
providers, whether or not such liquidity provider is a clearing member, has sufficient information
to understand and manage the liquidity provider’s liquidity risks, and the capacity to perform as
required under its commitments to provide liquidity.",0.12160483408668907,0.8798212
6,6,"Key consideration 6: An FMI may supplement its qualifying liquid resources with other forms of liquid resources; If the FMI does so, then these liquid resources should be in the form of assets that are likely to be saleable or acceptable as collateral for lines of credit, swaps, or repos on an ad hoc basis following a default, even if this cannot be reliably prearranged or guaranteed in extreme market conditions; Even if an FMI does not have access to routine central bank credit, it should still take account of what collateral is typically accepted by the relevant central bank, as such assets may be more likely to be liquid in stressed circumstances; An FMI should not assume the availability of emergency central bank credit as a part of its liquidity plan.","Proposed Rule 17Ad-22(e)(7)(v) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that the covered clearing agency maintains and, on at least an annual basis, tests with each
liquidity provider, to the extent practicable, its procedures and operational capacity for accessing
each type of relevant liquidity resource.",0.10490766635613283,1.0000002
6,7,"Key consideration 6: An FMI may supplement its qualifying liquid resources with other forms of liquid resources; If the FMI does so, then these liquid resources should be in the form of assets that are likely to be saleable or acceptable as collateral for lines of credit, swaps, or repos on an ad hoc basis following a default, even if this cannot be reliably prearranged or guaranteed in extreme market conditions; Even if an FMI does not have access to routine central bank credit, it should still take account of what collateral is typically accepted by the relevant central bank, as such assets may be more likely to be liquid in stressed circumstances; An FMI should not assume the availability of emergency central bank credit as a part of its liquidity plan.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.1598779930603939,0.7643057
6,8,"Key consideration 6: An FMI may supplement its qualifying liquid resources with other forms of liquid resources; If the FMI does so, then these liquid resources should be in the form of assets that are likely to be saleable or acceptable as collateral for lines of credit, swaps, or repos on an ad hoc basis following a default, even if this cannot be reliably prearranged or guaranteed in extreme market conditions; Even if an FMI does not have access to routine central bank credit, it should still take account of what collateral is typically accepted by the relevant central bank, as such assets may be more likely to be liquid in stressed circumstances; An FMI should not assume the availability of emergency central bank credit as a part of its liquidity plan.","Proposed Rule 17Ad-22(e)(7)(vii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
performing an annual or more frequent conforming model validation of its liquidity risk
models.",0.09413482275357322,0.75572544
6,10,"Key consideration 6: An FMI may supplement its qualifying liquid resources with other forms of liquid resources; If the FMI does so, then these liquid resources should be in the form of assets that are likely to be saleable or acceptable as collateral for lines of credit, swaps, or repos on an ad hoc basis following a default, even if this cannot be reliably prearranged or guaranteed in extreme market conditions; Even if an FMI does not have access to routine central bank credit, it should still take account of what collateral is typically accepted by the relevant central bank, as such assets may be more likely to be liquid in stressed circumstances; An FMI should not assume the availability of emergency central bank credit as a part of its liquidity plan.","Proposed Rule 17Ad-22(e)(7)(ix) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to describe
its process for replenishing any liquid resources that it may employ during a stress event.",0.08472321866246399,0.7344691
7,0,"Key consideration 7: An FMI should obtain a high degree of confidence, through rigorous due diligence, that each provider of its minimum required qualifying liquid resources, whether a participant of the FMI or an external party, has sufficient information to understand and to manage its associated liquidity risks, and that it has the capacity to perform as required under its commitment; Where relevant to assessing a liquidity provider’s performance reliability with respect to a particular currency, a liquidity provider’s potential access to credit from the central bank of issue may be taken into account; An FMI should regularly test its procedures for accessing its liquid resources at a liquidity provider.","As proposed, Rule 17Ad-22(e)(7) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to
effectively measure, monitor, and manage the liquidity risk that arises in or is borne by it, by
meeting, at a minimum, the ten requirements specified in the rule.",0.13878341730073843,0.8560015
7,1,"Key consideration 7: An FMI should obtain a high degree of confidence, through rigorous due diligence, that each provider of its minimum required qualifying liquid resources, whether a participant of the FMI or an external party, has sufficient information to understand and to manage its associated liquidity risks, and that it has the capacity to perform as required under its commitment; Where relevant to assessing a liquidity provider’s performance reliability with respect to a particular currency, a liquidity provider’s potential access to credit from the central bank of issue may be taken into account; An FMI should regularly test its procedures for accessing its liquid resources at a liquidity provider.","Proposed Rule 17Ad-22(e)(7)(i) would require that a covered clearing agency’s policies
and procedures be reasonably designed to ensure that it maintains sufficient liquid resources in
all relevant currencies to effect same-day and, where appropriate, intraday and multiday
settlement of payment obligations with a high degree of confidence under a wide range of
potential stress scenarios that includes the default of the participant family that would generate
the largest aggregate payment obligation for it in extreme but plausible market conditions.",0.23644005946810173,0.814262
7,2,"Key consideration 7: An FMI should obtain a high degree of confidence, through rigorous due diligence, that each provider of its minimum required qualifying liquid resources, whether a participant of the FMI or an external party, has sufficient information to understand and to manage its associated liquidity risks, and that it has the capacity to perform as required under its commitment; Where relevant to assessing a liquidity provider’s performance reliability with respect to a particular currency, a liquidity provider’s potential access to credit from the central bank of issue may be taken into account; An FMI should regularly test its procedures for accessing its liquid resources at a liquidity provider.","Proposed Rule 17Ad-22(e)(7)(ii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that it holds qualifying liquid resources sufficient to meet the minimum liquidity resource
requirement in each relevant currency for which the covered clearing agency has payment obligations owed to clearing members.",0.21642325012556415,0.7438403
7,5,"Key consideration 7: An FMI should obtain a high degree of confidence, through rigorous due diligence, that each provider of its minimum required qualifying liquid resources, whether a participant of the FMI or an external party, has sufficient information to understand and to manage its associated liquidity risks, and that it has the capacity to perform as required under its commitment; Where relevant to assessing a liquidity provider’s performance reliability with respect to a particular currency, a liquidity provider’s potential access to credit from the central bank of issue may be taken into account; An FMI should regularly test its procedures for accessing its liquid resources at a liquidity provider.","Proposed Rule 17Ad-22(e)(7)(iv) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it undertakes due diligence to confirm that it has a reasonable basis to believe each of its liquidity
providers, whether or not such liquidity provider is a clearing member, has sufficient information
to understand and manage the liquidity provider’s liquidity risks, and the capacity to perform as
required under its commitments to provide liquidity.",0.48954996734742123,0.81171364
7,6,"Key consideration 7: An FMI should obtain a high degree of confidence, through rigorous due diligence, that each provider of its minimum required qualifying liquid resources, whether a participant of the FMI or an external party, has sufficient information to understand and to manage its associated liquidity risks, and that it has the capacity to perform as required under its commitment; Where relevant to assessing a liquidity provider’s performance reliability with respect to a particular currency, a liquidity provider’s potential access to credit from the central bank of issue may be taken into account; An FMI should regularly test its procedures for accessing its liquid resources at a liquidity provider.","Proposed Rule 17Ad-22(e)(7)(v) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that the covered clearing agency maintains and, on at least an annual basis, tests with each
liquidity provider, to the extent practicable, its procedures and operational capacity for accessing
each type of relevant liquidity resource.",0.29057296830845997,0.7643057
7,7,"Key consideration 7: An FMI should obtain a high degree of confidence, through rigorous due diligence, that each provider of its minimum required qualifying liquid resources, whether a participant of the FMI or an external party, has sufficient information to understand and to manage its associated liquidity risks, and that it has the capacity to perform as required under its commitment; Where relevant to assessing a liquidity provider’s performance reliability with respect to a particular currency, a liquidity provider’s potential access to credit from the central bank of issue may be taken into account; An FMI should regularly test its procedures for accessing its liquid resources at a liquidity provider.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.2067169544640132,0.9999997
7,8,"Key consideration 7: An FMI should obtain a high degree of confidence, through rigorous due diligence, that each provider of its minimum required qualifying liquid resources, whether a participant of the FMI or an external party, has sufficient information to understand and to manage its associated liquidity risks, and that it has the capacity to perform as required under its commitment; Where relevant to assessing a liquidity provider’s performance reliability with respect to a particular currency, a liquidity provider’s potential access to credit from the central bank of issue may be taken into account; An FMI should regularly test its procedures for accessing its liquid resources at a liquidity provider.","Proposed Rule 17Ad-22(e)(7)(vii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
performing an annual or more frequent conforming model validation of its liquidity risk
models.",0.12657834723024478,0.78611404
7,9,"Key consideration 7: An FMI should obtain a high degree of confidence, through rigorous due diligence, that each provider of its minimum required qualifying liquid resources, whether a participant of the FMI or an external party, has sufficient information to understand and to manage its associated liquidity risks, and that it has the capacity to perform as required under its commitment; Where relevant to assessing a liquidity provider’s performance reliability with respect to a particular currency, a liquidity provider’s potential access to credit from the central bank of issue may be taken into account; An FMI should regularly test its procedures for accessing its liquid resources at a liquidity provider.","Proposed Rule 17Ad-22(e)(7)(viii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to address
foreseeable liquidity shortfalls that would not be covered by its liquid resources and seek to
avoid unwinding, revoking, or delaying the same-day settlement of payment obligations.",0.15531800351303043,0.7688485
7,10,"Key consideration 7: An FMI should obtain a high degree of confidence, through rigorous due diligence, that each provider of its minimum required qualifying liquid resources, whether a participant of the FMI or an external party, has sufficient information to understand and to manage its associated liquidity risks, and that it has the capacity to perform as required under its commitment; Where relevant to assessing a liquidity provider’s performance reliability with respect to a particular currency, a liquidity provider’s potential access to credit from the central bank of issue may be taken into account; An FMI should regularly test its procedures for accessing its liquid resources at a liquidity provider.","Proposed Rule 17Ad-22(e)(7)(ix) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to describe
its process for replenishing any liquid resources that it may employ during a stress event.",0.13184811877888564,0.79004794
8,0,"Key consideration 8: An FMI with access to central bank accounts, payment services, or securities services should use these services, where practical, to enhance its management of liquidity risk.","As proposed, Rule 17Ad-22(e)(7) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to
effectively measure, monitor, and manage the liquidity risk that arises in or is borne by it, by
meeting, at a minimum, the ten requirements specified in the rule.",0.047024265648371505,0.74401957
8,1,"Key consideration 8: An FMI with access to central bank accounts, payment services, or securities services should use these services, where practical, to enhance its management of liquidity risk.","Proposed Rule 17Ad-22(e)(7)(i) would require that a covered clearing agency’s policies
and procedures be reasonably designed to ensure that it maintains sufficient liquid resources in
all relevant currencies to effect same-day and, where appropriate, intraday and multiday
settlement of payment obligations with a high degree of confidence under a wide range of
potential stress scenarios that includes the default of the participant family that would generate
the largest aggregate payment obligation for it in extreme but plausible market conditions.",0.08672486664835272,0.8254615
8,2,"Key consideration 8: An FMI with access to central bank accounts, payment services, or securities services should use these services, where practical, to enhance its management of liquidity risk.","Proposed Rule 17Ad-22(e)(7)(ii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that it holds qualifying liquid resources sufficient to meet the minimum liquidity resource
requirement in each relevant currency for which the covered clearing agency has payment obligations owed to clearing members.",0.057049220959175945,0.735092
8,4,"Key consideration 8: An FMI with access to central bank accounts, payment services, or securities services should use these services, where practical, to enhance its management of liquidity risk.","Proposed Rule 17Ad-22(e)(7)(iii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it uses accounts and services at a Federal Reserve Bank, pursuant to Section 806(a) of the
Clearing Supervision Act,344 or other relevant central bank, when available and wheredetermined to be practical by the board of directors of the covered clearing agency, to enhance
its management of liquidity risk.",0.3408063247838209,0.5089486
8,5,"Key consideration 8: An FMI with access to central bank accounts, payment services, or securities services should use these services, where practical, to enhance its management of liquidity risk.","Proposed Rule 17Ad-22(e)(7)(iv) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
it undertakes due diligence to confirm that it has a reasonable basis to believe each of its liquidity
providers, whether or not such liquidity provider is a clearing member, has sufficient information
to understand and manage the liquidity provider’s liquidity risks, and the capacity to perform as
required under its commitments to provide liquidity.",0.09308395942148769,0.78251976
8,6,"Key consideration 8: An FMI with access to central bank accounts, payment services, or securities services should use these services, where practical, to enhance its management of liquidity risk.","Proposed Rule 17Ad-22(e)(7)(v) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to ensure
that the covered clearing agency maintains and, on at least an annual basis, tests with each
liquidity provider, to the extent practicable, its procedures and operational capacity for accessing
each type of relevant liquidity resource.",0.0805441393180318,0.75572544
8,7,"Key consideration 8: An FMI with access to central bank accounts, payment services, or securities services should use these services, where practical, to enhance its management of liquidity risk.","Proposed Rule 17Ad-22(e)(7)(vi)(A) through (C) would require a covered clearing
agency to establish, implement, maintain and enforce written policies and procedures reasonably
designed to determine the amount and regularly test the sufficiency of the liquid resources held
for purposes of meeting the minimum liquid resource requirement of proposed Rule 17Ad-
22(e)(7)(i) by (A) conducting a stress test of its liquidity resources at least once each day using
standard and predetermined parameters and assumptions; (B) conducting a comprehensive
analysis of the existing stress testing scenarios, models, and underlying parameters and
assumptions used in evaluating liquidity needs and resources, and considering modifications to
ensure they are appropriate for determining the covered clearing agency’s identified liquidity
needs and resources in light of current and evolving market conditions at least once each month;
and (C) conducting a comprehensive analysis of the existing stress testing scenarios, models, and
underlying parameters and assumptions used in evaluating liquidity needs and resources more
frequently when products cleared or markets served display high volatility or become less liquid,
when the size or concentration of positions held by participants increases significantly, or in
other circumstances described in the covered clearing agency’s policies and procedures;
Proposed Rule 17Ad-22(e)(7)(vi)(D) would also require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
reporting the results of the analyses performed under proposed Rule 17Ad-22(e)(7)(vi)(B) and
(C) to appropriate decision makers, including the risk management committee or board of
directors, at the covered clearing agency for use in evaluating the adequacy of and adjusting its
liquidity risk management framework.",0.08692408366528831,0.78611404
8,8,"Key consideration 8: An FMI with access to central bank accounts, payment services, or securities services should use these services, where practical, to enhance its management of liquidity risk.","Proposed Rule 17Ad-22(e)(7)(vii) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to result in
performing an annual or more frequent conforming model validation of its liquidity risk
models.",0.08874047846161386,1.0
8,10,"Key consideration 8: An FMI with access to central bank accounts, payment services, or securities services should use these services, where practical, to enhance its management of liquidity risk.","Proposed Rule 17Ad-22(e)(7)(ix) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to describe
its process for replenishing any liquid resources that it may employ during a stress event.",0.030587578659598155,0.7657623
9,0,"Key consideration 9: An FMI should determine the amount and regularly test the sufficiency of its liquid resources through rigorous stress testing; An FMI should have clear procedures to report the results of its stress tests to appropriate decision makers at the FMI and to use these results to evaluate the adequacy of and adjust its liquidity risk-management framework; In conducting stress testing, an FMI should consider a wide range of relevant scenarios; Scenarios should include relevant peak historic price volatilities, shifts in other market factors such as price determinants and yield curves, multiple defaults over various time horizons, simultaneous pressures in funding and asset markets, and a spectrum of forward-looking stress scenarios in a variety of extreme but plausible market conditions; Scenarios should also take into account the design and operation of the FMI, include all entities that might pose material liquidity risks to the FMI (such as settlement banks, nostro agents, custodian banks, liquidity providers, and linked FMIs), and where appropriate, cover a multiday period; In all cases, an FMI should document its supporting rationale for, and should have appropriate governance arrangements relating to, the amount and form of total liquid resources it maintains.","As proposed, Rule 17Ad-22(e)(7) would require a covered clearing agency to establish,
implement, maintain and enforce written policies and procedures reasonably designed to
effectively measure, monitor, and manage the liquidity risk that arises in or is borne by it, by
meeting, at a minimum, the ten requirements specified in the rule.",0.17601521875854126,0.79547065
9,1,"Key consideration 9: An FMI should determine the amount and regularly test the sufficiency of its liquid resources through rigorous stress testing; An FMI should have clear procedures to report the results of its stress tests to appropriate decision makers at the FMI and to use these results to evaluate the adequacy of and adjust its liquidity risk-management framework; In conducting stress testing, an FMI should consider a wide range of relevant scenarios; Scenarios should include relevant peak historic price volatilities, shifts in other market factors such as price determinants and yield curves, multiple defaults over various time horizons, simultaneous pressures in funding and asset markets, and a spectrum of forward-looking stress scenarios in a variety of extreme but plausible market conditions; Scenarios should also take into account the design and operation of the FMI, include all entities that might pose material liquidity risks to the FMI (such as settlement banks, nostro agents, custodian banks, liquidity providers, and linked FMIs), and where appropriate, cover a multiday period; In all cases, an FMI should document its supporting rationale for, and should have appropriate governance arrangements relating to, the amount and form of total liquid resources it maintains.","Proposed Rule 17Ad-22(e)(7)(i) would require that a covered clearing agency’s policies
and procedures be reasonably designed to ensure that it maintains sufficient liquid resources in
all relevant currencies to effect same-day and, where appropriate, intraday and multiday
settlement of payment obligations with a high degree of confidence under a wide range of
potential stress scenarios that includes the default of the participant family that would generate
the largest aggregate payment obligation for it in extreme but plausible market conditions.",0.3125369613104393,0.7070147
